name,domestic_gross,num_movies,avg_gross
Bebe Neuwirth,"$5,078,660",1,"$5,078,660"
Jalil Lespert,"$5,078,401",1,"$5,078,401"
Ariella Glaser,"$5,069,171",2,"$2,534,586"
Orlando Schwerdt,"$5,069,171",1,"$5,069,171"
Sherilyn Fenn,"$5,047,397",4,"$1,261,849"
Kang-ho Song,"$5,047,141",2,"$2,523,571"
Bill Camp,"$5,028,215",1,"$5,028,215"
Liu Xuejian,"$5,023,132",1,"$5,023,132"
Toni Kalem,"$5,017,811",1,"$5,017,811"
John Friedrich,"$5,017,811",1,"$5,017,811"
Anjana Vasan,"$5,008,179",1,"$5,008,179"
Malachi Kirby,"$5,008,179",1,"$5,008,179"
Raphael Ruggero,"$5,007,861",1,"$5,007,861"
Rebecca Rogers Nelson,"$5,007,861",1,"$5,007,861"
Dawn Long,"$5,007,861",1,"$5,007,861"
Edoardo Gabbriellini,"$5,005,465",1,"$5,005,465"
Flavio Parenti,"$5,005,465",1,"$5,005,465"
Michael Sinterniklaas,"$5,000,181",1,"$5,000,181"
Stephanie Sheh,"$5,000,181",3,"$1,666,727"
Dan Dailey,"$5,000,000",1,"$5,000,000"
Ethel Merman,"$5,000,000",2,"$2,500,000"
Donald O’Connor,"$5,000,000",2,"$2,500,000"
Betty Grable,"$5,000,000",1,"$5,000,000"
Maxwell Caulfield,"$5,000,000",3,"$1,666,667"
Cassandra Peterson,"$5,000,000",2,"$2,500,000"
James Nesbitt,"$4,998,213",1,"$4,998,213"
Yorick van Wageningen,"$4,998,213",1,"$4,998,213"
Harry Belafonte,"$4,976,257",2,"$2,488,129"
Charles Melton,"$4,950,029",3,"$1,650,010"
Brigitte Lundy-Paine,"$4,949,699",1,"$4,949,699"
William Sadler,"$4,943,793",9,"$549,310"
Justin Guarini,"$4,922,166",1,"$4,922,166"
Stephen Fry,"$4,906,527",3,"$1,635,509"
Jane March,"$4,899,194",1,"$4,899,194"
Madhuri Dixit,"$4,896,968",2,"$2,448,484"
Alden Richards,"$4,892,476",2,"$2,446,238"
Dorothy Duffy,"$4,890,878",1,"$4,890,878"
Eileen Walsh,"$4,890,878",1,"$4,890,878"
Nora-Jane Noone,"$4,890,878",5,"$978,176"
Anne-Marie Duff,"$4,890,878",1,"$4,890,878"
Bettina Bush,"$4,889,971",1,"$4,889,971"
Morgan Fairchild,"$4,888,270",2,"$2,444,135"
Teresa Randal,"$4,880,941",1,"$4,880,941"
Izaac Wang,"$4,839,360",1,"$4,839,360"
Lambert Wilson,"$4,833,484",9,"$537,054"
David Rasche,"$4,819,853",3,"$1,606,618"
Joanna Lumley,"$4,808,065",2,"$2,404,033"
Chi Cao,"$4,806,750",1,"$4,806,750"
Craig Sheffer,"$4,784,890",2,"$2,392,445"
Dylan Baker,"$4,755,853",3,"$1,585,284"
Emma Samms,"$4,755,853",1,"$4,755,853"
Charles Rocket,"$4,755,853",1,"$4,755,853"
Raymond Burr,"$4,755,853",1,"$4,755,853"
Scott Valentine,"$4,752,982",2,"$2,376,491"
Chiara Mastroianni,"$4,750,330",5,"$950,066"
Caitlin Leahy,"$4,719,928",1,"$4,719,928"
Taylor James,"$4,719,928",1,"$4,719,928"
Sandra Echeverria,"$4,713,005",2,"$2,356,503"
Andrew Caldwell,"$4,694,491",1,"$4,694,491"
Kevin Covais,"$4,694,491",1,"$4,694,491"
Megan Suri,"$4,675,092",1,"$4,675,092"
Kangana Ranaut,"$4,666,812",7,"$666,687"
Wei Tang,"$4,666,547",3,"$1,555,516"
Trevor Fehrman,"$4,663,106",1,"$4,663,106"
Sylvia Miles,"$4,659,287",2,"$2,329,644"
Nicholas Clay,"$4,659,287",1,"$4,659,287"
Colin Blakely,"$4,659,287",1,"$4,659,287"
Denis Quilley,"$4,659,287",1,"$4,659,287"
Joseph Mazzello,"$4,657,754",2,"$2,328,877"
Luke Hemsworth,"$4,654,234",12,"$387,853"
Miranda July,"$4,639,372",3,"$1,546,457"
Ricky Whittle,"$4,620,045",1,"$4,620,045"
Sunnyi Melles,"$4,608,096",1,"$4,608,096"
Oliver Ford Davies,"$4,608,096",1,"$4,608,096"
Charlbi Dean,"$4,608,096",1,"$4,608,096"
Henrik Dorsin,"$4,608,096",1,"$4,608,096"
Zlatko Buric,"$4,608,096",1,"$4,608,096"
Dolly De Leon,"$4,608,096",1,"$4,608,096"
Iris Berben,"$4,608,096",1,"$4,608,096"
Vicky Berlin,"$4,608,096",1,"$4,608,096"
Patrick Reynolds,"$4,601,256",1,"$4,601,256"
Conan Lee,"$4,601,256",1,"$4,601,256"
Denise Crosby,"$4,601,256",2,"$2,300,628"
Roy Dotrice,"$4,601,256",1,"$4,601,256"
Arjun Kapoor,"$4,594,113",8,"$574,264"
Alistair Petrie,"$4,588,389",1,"$4,588,389"
Tomasz Kot,"$4,580,048",2,"$2,290,024"
Joanna Kulig,"$4,580,048",2,"$2,290,024"
Asier Etxeandia,"$4,567,338",2,"$2,283,669"
Julieta Serrano,"$4,567,338",1,"$4,567,338"
Nora Navas,"$4,567,338",2,"$2,283,669"
Ko Asung,"$4,563,029",1,"$4,563,029"
Chao Deng,"$4,560,576",9,"$506,731"
Zach Cregger,"$4,549,367",3,"$1,516,456"
Trevor Moore,"$4,543,320",1,"$4,543,320"
Simon Abkarian,"$4,540,085",4,"$1,135,021"
Jimmie Fails,"$4,515,719",1,"$4,515,719"
Mario Lanza,"$4,500,000",1,"$4,500,000"
Ann Blyth,"$4,500,000",2,"$2,250,000"
Rajinikanth,"$4,486,267",2,"$2,243,134"
Kathryn Morris,"$4,476,235",1,"$4,476,235"
Will Kemp,"$4,476,235",4,"$1,119,059"
Eion Bailey,"$4,476,235",2,"$2,238,118"
Michelle Meyrink,"$4,463,000",1,"$4,463,000"
Joe Dinicol,"$4,452,423",3,"$1,484,141"
Caroline Dhavernas,"$4,452,423",1,"$4,452,423"
Gabrielle Lopes,"$4,443,403",1,"$4,443,403"
Danielle Darrieux,"$4,443,403",1,"$4,443,403"
Warner Baxter,"$4,438,000",2,"$2,219,000"
Daniel Wu,"$4,437,219",8,"$554,652"
Tami Sagher,"$4,417,983",1,"$4,417,983"
Chris Gethard,"$4,417,983",1,"$4,417,983"
Brandon P. Bell,"$4,404,154",1,"$4,404,154"
Kuno Becker,"$4,396,942",2,"$2,198,471"
Sidharth Malhotra,"$4,385,927",5,"$877,185"
Cynthia Bain,"$4,385,516",1,"$4,385,516"
John DiAquino,"$4,385,516",1,"$4,385,516"
James Lance Bass,"$4,365,455",1,"$4,365,455"
Sergi Lopez,"$4,361,585",2,"$2,180,793"
Francois Arnaud,"$4,350,243",4,"$1,087,561"
Garry Marshall,"$4,339,241",1,"$4,339,241"
Rafael Casal,"$4,333,394",1,"$4,333,394"
B.J. Novak,"$4,330,720",1,"$4,330,720"
Lio Tipton,"$4,330,720",2,"$2,165,360"
J. Smith-Cameron,"$4,330,720",1,"$4,330,720"
Amy Acker,"$4,328,850",3,"$1,442,950"
Alexis Denisof,"$4,328,850",1,"$4,328,850"
Blair Underwood,"$4,322,346",4,"$1,080,587"
Laurent Lucas,"$4,308,167",3,"$1,436,056"
Laura Dern,"$4,304,861",12,"$358,738"
Mariah Carey,"$4,273,372",1,"$4,273,372"
Fabrice Luchini,"$4,265,900",9,"$473,989"
J. Eddie Peck,"$4,248,622",1,"$4,248,622"
Nimrat Kaur,"$4,231,500",1,"$4,231,500"
Brian Van Holt,"$4,220,957",4,"$1,055,239"
Mathilde Seigner,"$4,212,353",2,"$2,106,177"
Fawad Khan,"$4,187,629",3,"$1,395,876"
Vicky Kaushal,"$4,185,663",3,"$1,395,221"
Yareli Arizmendi,"$4,180,870",1,"$4,180,870"
Taylor Takahashi,"$4,178,620",1,"$4,178,620"
Judah Domke,"$4,142,507",1,"$4,142,507"
Jonathan Abrahams,"$4,142,507",1,"$4,142,507"
Zorie Barber,"$4,142,507",1,"$4,142,507"
Sarita Choudhury,"$4,109,095",2,"$2,054,548"
Indira Varma,"$4,109,095",1,"$4,109,095"
Mili Avital,"$4,100,505",1,"$4,100,505"
Fisher Stevens,"$4,100,000",2,"$2,050,000"
Polly Walker,"$4,100,000",2,"$2,050,000"
John Hodiak,"$4,100,000",3,"$1,366,667"
Steve James,"$4,097,044",2,"$2,048,522"
Adele Haenel,"$4,081,938",5,"$816,388"
Henry Ian Cusick,"$4,071,211",3,"$1,357,070"
Stuart Bunce,"$4,068,087",1,"$4,068,087"
Staci Keanan,"$4,067,725",1,"$4,067,725"
Jacques Villeret,"$4,065,116",1,"$4,065,116"
Katrin Sass,"$4,063,859",1,"$4,063,859"
Chulpan Khamatova,"$4,063,859",1,"$4,063,859"
Radhika Apte,"$4,062,109",4,"$1,015,527"
Rita Rudner,"$4,058,564",1,"$4,058,564"
Phyllida Law,"$4,058,564",1,"$4,058,564"
Alphonsia Emmanuel,"$4,058,564",1,"$4,058,564"
Richard Briers,"$4,058,564",2,"$2,029,282"
Willeke van Ammelrooy,"$4,047,426",1,"$4,047,426"
Els Dottermans,"$4,047,426",1,"$4,047,426"
Ronit Elkabetz,"$4,041,973",2,"$2,020,987"
Daniel Auteuil,"$4,038,655",4,"$1,009,664"
Agnes Bruckner,"$4,033,099",5,"$806,620"
Vikram,"$4,026,476",3,"$1,342,159"
Takeru Satoh,"$4,018,313",3,"$1,339,438"
Kaho Nakamura,"$4,018,313",1,"$4,018,313"
Kylie McNeill,"$4,018,313",1,"$4,018,313"
Sheryl Lee Ralph,"$4,015,424",3,"$1,338,475"
Caroline Aaron,"$4,009,945",1,"$4,009,945"
Noah Galvin,"$4,009,945",1,"$4,009,945"
Nathan Lee Graham,"$4,009,945",1,"$4,009,945"
Alan S. Kim,"$4,009,945",1,"$4,009,945"
Molly Gordon,"$4,009,945",2,"$2,004,973"
Owen Thiele,"$4,009,945",1,"$4,009,945"
Robert Rusler,"$4,008,708",2,"$2,004,354"
Fred McCarren,"$4,000,000",1,"$4,000,000"
Paul Clemens,"$4,000,000",1,"$4,000,000"
Chris Makepeace,"$4,000,000",1,"$4,000,000"
Kent Smith,"$4,000,000",1,"$4,000,000"
Mal Arnold,"$4,000,000",1,"$4,000,000"
Anne-Marie Martin,"$4,000,000",1,"$4,000,000"
Ronny Cox,"$4,000,000",1,"$4,000,000"
Bibi Besch,"$4,000,000",1,"$4,000,000"
Jack Albertson,"$4,000,000",1,"$4,000,000"
Grace Jones,"$4,000,000",1,"$4,000,000"
Jane Randolph,"$4,000,000",1,"$4,000,000"
Connie Mason,"$4,000,000",1,"$4,000,000"
T. Ryder Smith,"$4,000,000",1,"$4,000,000"
Don Gordon,"$4,000,000",1,"$4,000,000"
Peter Ostrum,"$4,000,000",1,"$4,000,000"
Rebecca Balding,"$4,000,000",1,"$4,000,000"
Simone Simon,"$4,000,000",2,"$2,000,000"
William Kerwin,"$4,000,000",1,"$4,000,000"
Imran Khan,"$3,976,871",6,"$662,812"
Leigh-Allyn Baker,"$3,973,263",1,"$3,973,263"
Tommy Woodard,"$3,973,263",1,"$3,973,263"
Eddie James,"$3,973,263",1,"$3,973,263"
Alan King,"$3,965,000",1,"$3,965,000"
Michael Lonsdale,"$3,954,651",1,"$3,954,651"
Tyler Hilton,"$3,950,294",1,"$3,950,294"
John Benjamin Hickey,"$3,946,595",3,"$1,315,532"
Preity Zinta,"$3,930,981",2,"$1,965,491"
Miles Thompson,"$3,885,134",1,"$3,885,134"
Brandon Ratcliff,"$3,885,134",1,"$3,885,134"
Michael Biehn,"$3,881,660",7,"$554,523"
Randy Wayne,"$3,873,944",6,"$645,657"
Wallace Shawn,"$3,873,154",3,"$1,291,051"
Noémie Merlant,"$3,849,963",7,"$549,995"
Wang Baoqiang,"$3,845,773",9,"$427,308"
Agata Kulesza,"$3,827,060",2,"$1,913,530"
Ben Winchell,"$3,818,664",2,"$1,909,332"
Nick Whitaker,"$3,817,362",1,"$3,817,362"
Karin Anna Cheung,"$3,802,390",1,"$3,802,390"
Laura Esposito,"$3,802,390",1,"$3,802,390"
Parry Shen,"$3,802,390",1,"$3,802,390"
Jason J. Tobin,"$3,802,390",1,"$3,802,390"
Michelle Buteau,"$3,800,038",2,"$1,900,019"
Stuart Whitman,"$3,798,102",3,"$1,266,034"
Scott Porter,"$3,796,011",3,"$1,265,337"
Natar Ungalaaq,"$3,786,801",1,"$3,786,801"
Pakak Innuksuk,"$3,786,801",1,"$3,786,801"
Alfonso Dosal,"$3,783,485",2,"$1,891,743"
Kevin Conroy,"$3,775,000",2,"$1,887,500"
Guillaume Lemay-Thivierge,"$3,768,878",2,"$1,884,439"
Myriam Tallard,"$3,768,878",1,"$3,768,878"
François Bégaudeau,"$3,766,810",1,"$3,766,810"
Jim Brown,"$3,765,988",4,"$941,497"
Alycia Debnam Carey,"$3,763,317",4,"$940,829"
Richard Chamberlain,"$3,751,699",2,"$1,875,850"
Sakura Ando,"$3,742,256",2,"$1,871,128"
Lewis MacDougall,"$3,740,823",1,"$3,740,823"
Sanjay Dutt,"$3,734,845",5,"$746,969"
Miranda Richardson,"$3,728,874",3,"$1,242,958"
Renate Reinsve,"$3,715,237",5,"$743,047"
Sarah Gadon,"$3,714,026",7,"$530,575"
Halston Sage,"$3,703,046",3,"$1,234,349"
Sarah Dumont,"$3,703,046",2,"$1,851,523"
Oscar Martinez,"$3,700,998",2,"$1,850,499"
Yanting Lü,"$3,695,533",1,"$3,695,533"
Maria Holvoe,"$3,690,328",1,"$3,690,328"
Mark Harmon,"$3,690,328",1,"$3,690,328"
Nick Searcy,"$3,680,697",2,"$1,840,349"
Earl Billings,"$3,679,893",1,"$3,679,893"
Sarah Jane Morris,"$3,679,893",2,"$1,839,947"
Cherry Jones,"$3,658,444",3,"$1,219,481"
Charles Payne,"$3,649,422",1,"$3,649,422"
Greg Perrow,"$3,649,422",1,"$3,649,422"
Lily Franky,"$3,647,191",3,"$1,215,730"
Gerard Jugnot,"$3,629,758",2,"$1,814,879"
Marshall R. Teague,"$3,626,993",2,"$1,813,497"
David Del Rio,"$3,624,689",2,"$1,812,345"
Brit Marling,"$3,623,009",4,"$905,752"
Samantha Mathis,"$3,622,022",4,"$905,506"
Billy Howle,"$3,620,934",3,"$1,206,978"
Carlos Pena,"$3,618,912",2,"$1,809,456"
Oscar Guitierrez,"$3,618,912",1,"$3,618,912"
Aditya Roy Kapur,"$3,614,057",5,"$722,811"
Brandy Norwood,"$3,609,844",2,"$1,804,922"
Suzanne Clement,"$3,605,441",5,"$721,088"
Florence Hartigan,"$3,600,146",1,"$3,600,146"
Dylan Moran,"$3,600,006",1,"$3,600,006"
Teresa Stratas,"$3,594,000",1,"$3,594,000"
Placido Domingo,"$3,594,000",1,"$3,594,000"
Pierce Gagnon,"$3,591,299",1,"$3,591,299"
Joe Piscopo,"$3,588,626",1,"$3,588,626"
CCH Pounder,"$3,587,303",1,"$3,587,303"
Marianne Sagebrecht,"$3,587,303",1,"$3,587,303"
Amy Brenneman,"$3,575,227",1,"$3,575,227"
Mitch Gaylord,"$3,571,624",1,"$3,571,624"
Sushant Singh Rajput,"$3,552,329",4,"$888,082"
Jensen Daggett,"$3,551,208",1,"$3,551,208"
Jason James Richter,"$3,519,178",1,"$3,519,178"
Antoine Olivier Pilon,"$3,512,727",4,"$878,182"
Justin Bruening,"$3,511,417",1,"$3,511,417"
Donovan St V. Williams,"$3,502,600",1,"$3,502,600"
Stefania LaVie Owen,"$3,502,600",2,"$1,751,300"
Nick Cassavetes,"$3,500,000",2,"$1,750,000"
Arjun Rampal,"$3,497,997",5,"$699,599"
Johnny Simmons,"$3,491,669",3,"$1,163,890"
Sarah Steele,"$3,491,669",2,"$1,745,835"
Steven Weber,"$3,487,000",1,"$3,487,000"
Esai Morales,"$3,485,047",3,"$1,161,682"
Harry Dean Stanton,"$3,485,021",4,"$871,255"
Rolf Lassgard,"$3,479,315",2,"$1,739,658"
Guy A. Lepage,"$3,479,302",1,"$3,479,302"
Jonathan Brugh,"$3,469,224",1,"$3,469,224"
Vinay Virmani,"$3,467,944",3,"$1,155,981"
Abhay Deol,"$3,455,496",5,"$691,099"
Tyler Hoechlin,"$3,452,437",5,"$690,487"
Drew Fuller,"$3,438,735",1,"$3,438,735"
David Tennant,"$3,428,944",6,"$571,491"
Stephen Bishop,"$3,424,454",2,"$1,712,227"
Robert Trujillo,"$3,419,967",1,"$3,419,967"
Lars Ulrich,"$3,419,967",1,"$3,419,967"
James Hetfield,"$3,419,967",1,"$3,419,967"
Kirk Hammett,"$3,419,967",1,"$3,419,967"
Will Brittain,"$3,408,626",6,"$568,104"
Tanner Kalina,"$3,406,301",2,"$1,703,151"
Mike Norris,"$3,401,376",1,"$3,401,376"
Austin Amelio,"$3,400,278",1,"$3,400,278"
Forrest Vickery,"$3,400,278",1,"$3,400,278"
Temple Baker,"$3,400,278",1,"$3,400,278"
J. Quinton Johnson,"$3,400,278",1,"$3,400,278"
Juston Street,"$3,400,278",1,"$3,400,278"
Aaron Kingsley Adetola,"$3,400,020",1,"$3,400,020"
Patsy Kensit,"$3,390,811",1,"$3,390,811"
Michael Kenneth Williams,"$3,379,862",6,"$563,310"
Monhamed Fellag,"$3,371,810",1,"$3,371,810"
Vincent Martinez,"$3,359,031",1,"$3,359,031"
Brenda Strong,"$3,347,647",1,"$3,347,647"
Sam Hennings,"$3,347,647",1,"$3,347,647"
Simon Russell Beale,"$3,344,040",1,"$3,344,040"
Jason Beghe,"$3,336,053",1,"$3,336,053"
Stephen Geoffreys,"$3,333,306",1,"$3,333,306"
Sheree J. Wilson,"$3,333,306",1,"$3,333,306"
Isabelle Adjani,"$3,331,297",2,"$1,665,649"
Jacqueline Fernandez,"$3,316,994",4,"$829,249"
Julien Poulin,"$3,316,272",1,"$3,316,272"
Jyo Kairi,"$3,313,513",1,"$3,313,513"
Sasaki Miyu,"$3,313,513",2,"$1,656,757"
Matsuoka Mayu,"$3,313,513",2,"$1,656,757"
Kiki Kilin,"$3,313,513",1,"$3,313,513"
Daryl Edwards,"$3,287,435",1,"$3,287,435"
Susan Dey,"$3,281,232",3,"$1,093,744"
Leigh Taylor-Young,"$3,281,232",1,"$3,281,232"
Angel Avile,"$3,269,420",1,"$3,269,420"
Seidy Lopez,"$3,269,420",1,"$3,269,420"
Finn Wittrock,"$3,264,532",2,"$1,632,266"
Julia Nickson-Soul,"$3,254,801",2,"$1,627,401"
Gianna Jun,"$3,252,887",2,"$1,626,444"
Sarah Bolger,"$3,250,716",7,"$464,388"
Kurt Thomas,"$3,249,442",1,"$3,249,442"
Tetchie Agbayani,"$3,249,442",1,"$3,249,442"
Gemma Jones,"$3,247,816",1,"$3,247,816"
Lucy Punch,"$3,247,816",3,"$1,082,605"
Freddie Pendavis,"$3,247,160",1,"$3,247,160"
Octavia St. Laurent,"$3,247,160",1,"$3,247,160"
Junior Labeija,"$3,247,160",1,"$3,247,160"
Dorian Corey,"$3,247,160",1,"$3,247,160"
Willi Ninja,"$3,247,160",1,"$3,247,160"
Pepper Labeija,"$3,247,160",1,"$3,247,160"
Anji Xtravaganza,"$3,247,160",1,"$3,247,160"
Venus Extravaganza,"$3,247,160",1,"$3,247,160"
Kelly Thornton,"$3,240,568",2,"$1,620,284"
Ferdia Walsh-Peelo,"$3,237,118",1,"$3,237,118"
Lucy Boynton,"$3,237,118",3,"$1,079,039"
Maria Doyle Kennedy,"$3,237,118",1,"$3,237,118"
Melanie Lynskey,"$3,232,508",14,"$230,893"
Lin Yun,"$3,229,457",1,"$3,229,457"
Show Luo,"$3,229,457",1,"$3,229,457"
Zhang Yuqi,"$3,229,457",2,"$1,614,729"
Jeong-min Hwang,"$3,226,758",3,"$1,075,586"
Sean Gullette,"$3,221,152",1,"$3,221,152"
Joe Cole,"$3,220,371",3,"$1,073,457"
Prateik Babbar,"$3,219,985",4,"$804,996"
Peter Coyote,"$3,207,267",2,"$1,603,634"
Ruth Sheen,"$3,205,706",1,"$3,205,706"
Dario Grandinetti,"$3,201,829",2,"$1,600,915"
Bob Hope,"$3,200,000",12,"$266,667"
Benoît Brière,"$3,179,193",1,"$3,179,193"
Louis-José Houde,"$3,179,193",1,"$3,179,193"
Benoit Magimel,"$3,174,323",5,"$634,865"
Elsa Zylberstein,"$3,169,305",3,"$1,056,435"
Shu Qi,"$3,169,130",7,"$452,733"
Charlotte Gainsbourg,"$3,167,942",15,"$211,196"
Nina Hoss,"$3,166,858",6,"$527,810"
Austyn Johnson,"$3,163,362",2,"$1,581,681"
Joey Morgan,"$3,127,773",2,"$1,563,887"
Will Shortz,"$3,121,270",1,"$3,121,270"
Odessa Young,"$3,117,364",6,"$519,561"
Rita Cortese,"$3,107,072",1,"$3,107,072"
Julieta Zylberberg,"$3,107,072",1,"$3,107,072"
Erica Rivas,"$3,107,072",1,"$3,107,072"
Cameron Richardson,"$3,102,550",2,"$1,551,275"
Steve Howey,"$3,102,550",5,"$620,510"
Shelley Fabares,"$3,100,000",1,"$3,100,000"
Julie Benz,"$3,098,869",2,"$1,549,435"
Paolo Montalban,"$3,094,699",1,"$3,094,699"
Cherry Pie Picache,"$3,094,699",1,"$3,094,699"
Dina Bonnevie,"$3,094,699",1,"$3,094,699"
Christopher de Leon,"$3,094,699",1,"$3,094,699"
Ricky Davao,"$3,094,699",1,"$3,094,699"
Alexander Sokurov,"$3,092,976",1,"$3,092,976"
Philip Baker Hall,"$3,090,825",4,"$772,706"
Willa Fitzgerald,"$3,083,595",5,"$616,719"
Lisa Spoonauer,"$3,073,428",1,"$3,073,428"
Saleh Bakri,"$3,072,535",2,"$1,536,268"
Shefali Shah,"$3,066,100",1,"$3,066,100"
Eduardo Yanez,"$3,063,505",1,"$3,063,505"
Fernando Colunga,"$3,063,505",1,"$3,063,505"
Raymond J. Barry,"$3,056,997",3,"$1,018,999"
Rick Gonzalez,"$3,054,430",1,"$3,054,430"
Wanda De Jesus,"$3,054,430",1,"$3,054,430"
Navni Parihar,"$3,043,479",1,"$3,043,479"
Luca Bercovici,"$3,042,892",1,"$3,042,892"
Matt Craven,"$3,042,892",1,"$3,042,892"
Hiroshi Fuijioka,"$3,042,892",1,"$3,042,892"
Shane Paul McGhie,"$3,030,141",2,"$1,515,071"
Chenoa Maxwell,"$3,020,784",1,"$3,020,784"
John Dunsworth,"$3,012,677",1,"$3,012,677"
Drew Starkey,"$3,005,272",3,"$1,001,757"
Joan Freeman,"$3,000,000",1,"$3,000,000"
Julanne Johnston,"$3,000,000",1,"$3,000,000"
Rex Reed,"$3,000,000",1,"$3,000,000"
Gilda Gray,"$3,000,000",1,"$3,000,000"
Luise Rainer,"$3,000,000",1,"$3,000,000"
Percy Marmont,"$3,000,000",1,"$3,000,000"
Michele Little,"$3,000,000",1,"$3,000,000"
Janet Laine Green,"$2,995,527",1,"$2,995,527"
Jonathan Crombie,"$2,995,527",1,"$2,995,527"
Olivia D'Abo,"$2,995,527",1,"$2,995,527"
Justin Kirk,"$2,982,202",4,"$745,551"
Joely Richardson,"$2,956,709",7,"$422,387"
Sandra Oh,"$2,946,835",8,"$368,354"
Carolyn Farino,"$2,938,000",1,"$2,938,000"
Edward Clements,"$2,938,000",1,"$2,938,000"
John Glover,"$2,936,611",1,"$2,936,611"
Stephen Bogardus,"$2,936,611",1,"$2,936,611"
Stephen Spinella,"$2,936,611",1,"$2,936,611"
Randy Becker,"$2,936,611",1,"$2,936,611"
Toni Servillo,"$2,919,492",3,"$973,164"
Tang Wei,"$2,914,739",5,"$582,948"
Presley Chweneyagae,"$2,912,606",1,"$2,912,606"
Max Zhang,"$2,912,508",3,"$970,836"
Louis Garrel,"$2,911,850",6,"$485,308"
Wilhelmenia Fernandez,"$2,909,190",1,"$2,909,190"
Frédéric Andréi,"$2,909,190",1,"$2,909,190"
Christopher Ammanuel,"$2,906,073",1,"$2,906,073"
Kris Wu,"$2,905,014",6,"$484,169"
Miguel Rodarte,"$2,901,362",2,"$1,450,681"
Angus MacFadyen,"$2,899,970",3,"$966,657"
Cory Zooman Miller,"$2,893,660",1,"$2,893,660"
Ha Ha Davis,"$2,893,660",1,"$2,893,660"
Michael Blackson,"$2,893,660",1,"$2,893,660"
Rick Ross,"$2,893,660",1,"$2,893,660"
María Socas,"$2,886,225",1,"$2,886,225"
Luke Askew,"$2,886,225",1,"$2,886,225"
Stacy Edwards,"$2,883,661",1,"$2,883,661"
Matt Maloy,"$2,883,661",1,"$2,883,661"
Jeanette MacDonald,"$2,868,000",2,"$1,434,000"
Jaya Bachchan,"$2,862,000",1,"$2,862,000"
Lior Ashkenazi,"$2,861,771",5,"$572,354"
Scott Elrod,"$2,859,955",1,"$2,859,955"
Dorian Brown,"$2,859,955",1,"$2,859,955"
Shane McDermott,"$2,859,811",1,"$2,859,811"
Megan Mullally,"$2,854,289",3,"$951,430"
Paul Wuthrich,"$2,853,610",2,"$1,426,805"
Jared Abrahamson,"$2,853,526",2,"$1,426,763"
Makenzie Moss,"$2,852,590",3,"$950,863"
Robyn Lively,"$2,848,587",5,"$569,717"
Tanner Maguire,"$2,848,587",1,"$2,848,587"
Linnea Quigley,"$2,847,907",1,"$2,847,907"
Cathy Podewell,"$2,847,907",1,"$2,847,907"
Amelia Kinkade,"$2,847,907",1,"$2,847,907"
Lindsay Pulsipher,"$2,846,258",1,"$2,846,258"
Andrew W. Walker,"$2,846,258",5,"$569,252"
Lawrence Tierney,"$2,832,029",2,"$1,416,015"
Nathalie Baye,"$2,829,759",5,"$565,952"
Blake Rayne,"$2,827,666",1,"$2,827,666"
Pierre Boulanger,"$2,824,365",1,"$2,824,365"
Paulina Garcia,"$2,812,894",3,"$937,631"
Corinne Clery,"$2,810,199",1,"$2,810,199"
Luciano Pigozzi,"$2,810,199",1,"$2,810,199"
Reb Brown,"$2,810,199",1,"$2,810,199"
Christian Meier,"$2,808,241",1,"$2,808,241"
Barbara Mori,"$2,808,241",1,"$2,808,241"
Manolo Cardona,"$2,808,241",1,"$2,808,241"
Jason Scott Lee,"$2,806,881",4,"$701,720"
Juliet Stevenson,"$2,798,746",3,"$932,915"
Paz Vega,"$2,795,355",7,"$399,336"
Katherine McNamara,"$2,793,913",7,"$399,130"
Christa Théret,"$2,788,370",2,"$1,394,185"
Tristan Ulloa,"$2,787,469",2,"$1,393,735"
Lukas Haas,"$2,784,562",10,"$278,456"
Clarence Maclin,"$2,778,745",1,"$2,778,745"
Paul Raci,"$2,778,745",1,"$2,778,745"
Sean San Jose,"$2,778,745",1,"$2,778,745"
Golshifteh Farahani,"$2,767,978",7,"$395,425"
John C. McGinley,"$2,764,777",5,"$552,955"
Jedidiah Goodacre,"$2,753,985",2,"$1,376,993"
Saoirse-Monica Jackson,"$2,753,985",1,"$2,753,985"
Trine Dyrholm,"$2,752,695",7,"$393,242"
Paulina Gaitan,"$2,750,867",3,"$916,956"
Victor Mature,"$2,750,000",1,"$2,750,000"
David Brian,"$2,750,000",2,"$1,375,000"
Esther Williams,"$2,750,000",2,"$1,375,000"
Hilmir Snaer Gudnason,"$2,737,532",2,"$1,368,766"
Johnny Timko,"$2,732,684",1,"$2,732,684"
Adam Silbar,"$2,732,684",1,"$2,732,684"
Michael Zorek,"$2,732,684",1,"$2,732,684"
Jeff Fishman,"$2,732,684",1,"$2,732,684"
Richard Griffiths,"$2,730,296",1,"$2,730,296"
Frances de la Tour,"$2,730,296",1,"$2,730,296"
Fanny Ardant,"$2,713,939",4,"$678,485"
Knut Berger,"$2,712,736",1,"$2,712,736"
Caroline Peters,"$2,712,736",1,"$2,712,736"
"Lawrence Gilliard, Jr.","$2,712,293",1,"$2,712,293"
Kevin McDonald,"$2,712,023",3,"$904,008"
Arshad Warsi,"$2,711,278",2,"$1,355,639"
Huang Bo,"$2,707,712",10,"$270,771"
Russell Simmons,"$2,702,000",1,"$2,702,000"
